neigh_id,date,propertyCode,neigh_name,price,RFD
Q1758503,2021_02_12,91709579,El Raval,270000,71.2
Q1758503,2021_02_12,90215781,El Raval,380000,71.2
Q1758503,2021_02_12,84070816,El Raval,240000,71.2
Q1758503,2021_03_09,92052430,El Raval,285000,71.2
Q1758503,2021_02_12,90644665,El Raval,890000,71.2
Q1758503,2021_02_12,84419469,El Raval,995000,71.2
Q1758503,2021_02_12,86937862,El Raval,485000,71.2
Q1758503,2021_02_12,90417229,El Raval,385000,71.2
Q1758503,2021_02_12,88607278,El Raval,490000,71.2
Q1758503,2021_02_12,91384609,El Raval,155000,71.2
Q1758503,2020_07_19,89100117,El Raval,725000,71.2
Q1758503,2021_02_12,89747062,El Raval,380000,71.2
Q1758503,2021_03_09,91589956,El Raval,375000,71.2
Q1758503,2021_03_09,91929211,El Raval,390000,71.2
